"Category","Brand Name","Brand Slug","Model Name","Model Slug","Variant Storage","Variant RAM","Base Buyout Price (INR)","Popular","Active","Image Link"
"MOBILE","Vivo","vivo","Vivo Y22 2022","vivo-y22-2022","128 GB","4 GB","5161","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y22-2022"
"MOBILE","Vivo","vivo","Vivo Y22 2022","vivo-y22-2022","128 GB","6 GB","5484","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y22-2022"
"MOBILE","Vivo","vivo","Vivo Y22 2022","vivo-y22-2022","64 GB","4 GB","4666","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y22-2022"
"MOBILE","Vivo","vivo","Vivo Y27","vivo-y27","128 GB","6 GB","7191","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y27"
"MOBILE","Vivo","vivo","Vivo Y28 5G","vivo-y28-5g","128 GB","4 GB","9433","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y28-5g"
"MOBILE","Vivo","vivo","Vivo Y28 5G","vivo-y28-5g","128 GB","6 GB","9827","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y28-5g"
"MOBILE","Vivo","vivo","Vivo Y28 5G","vivo-y28-5g","128 GB","8 GB","10241","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y28-5g"
"MOBILE","Vivo","vivo","Vivo Y28e 5G","vivo-y28e-5g","128 GB","","8514","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y28e-5g"
"MOBILE","Vivo","vivo","Vivo Y28e 5G","vivo-y28e-5g","64 GB","","7322","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y28e-5g"
"MOBILE","Vivo","vivo","Vivo Y28s 5G","vivo-y28s-5g","128 GB","4 GB","9646","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y28s-5g"
"MOBILE","Vivo","vivo","Vivo Y28s 5G","vivo-y28s-5g","128 GB","6 GB","9898","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y28s-5g"
"MOBILE","Vivo","vivo","Vivo Y28s 5G","vivo-y28s-5g","128 GB","8 GB","10100","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y28s-5g"
"MOBILE","Vivo","vivo","Vivo Y30","vivo-y30","128 GB","4 GB","4666","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y30"
"MOBILE","Vivo","vivo","Vivo Y30","vivo-y30","128 GB","6 GB","4949","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y30"
"MOBILE","Vivo","vivo","Vivo Y31 2021","vivo-y31-2021","128 GB","6 GB","4898","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y31-2021"
"MOBILE","Vivo","vivo","Vivo Y33s","vivo-y33s","128 GB","8 GB","5626","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y33s"
"MOBILE","Vivo","vivo","Vivo Y33T","vivo-y33t","128 GB","8 GB","5585","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y33t"
"MOBILE","Vivo","vivo","Vivo Y35","vivo-y35","128 GB","8 GB","5454","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y35"
"MOBILE","Vivo","vivo","Vivo Y36","vivo-y36","128 GB","8 GB","8282","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y36"
"MOBILE","Vivo","vivo","Vivo Y3s 2021","vivo-y3s-2021","32 GB","2 GB","2848","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y3s-2021"
"MOBILE","Vivo","vivo","Vivo Y50","vivo-y50","128 GB","8 GB","5202","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y50"
"MOBILE","Vivo","vivo","Vivo Y51 2020","vivo-y51-2020","128 GB","8 GB","5404","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y51-2020"
"MOBILE","Vivo","vivo","Vivo Y51A","vivo-y51a","128 GB","6 GB","4585","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y51a"
"MOBILE","Vivo","vivo","Vivo Y51A","vivo-y51a","128 GB","8 GB","4969","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y51a"
"MOBILE","Vivo","vivo","Vivo Y53s","vivo-y53s","128 GB","8 GB","5626","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y53s"
"MOBILE","Vivo","vivo","Vivo Y55s","vivo-y55s","16 GB","3 GB","1060","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y55s"
"MOBILE","Vivo","vivo","Vivo Y56 5G","vivo-y56-5g","128 GB","4 GB","9110","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y56-5g"
"MOBILE","Vivo","vivo","Vivo Y56 5G","vivo-y56-5g","128 GB","8 GB","10373","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y56-5g"
"MOBILE","Vivo","vivo","Vivo Y58 5G","vivo-y58-5g","128 GB","8 GB","11544","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y58-5g"
"MOBILE","Vivo","vivo","Vivo Y66","vivo-y66","32 GB","3 GB","1505","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y66"
"MOBILE","Vivo","vivo","Vivo Y69","vivo-y69","32 GB","3 GB","1545","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y69"
"MOBILE","Vivo","vivo","Vivo Y71","vivo-y71","16 GB","3 GB","1343","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y71"
"MOBILE","Vivo","vivo","Vivo Y71","vivo-y71","32 GB","3 GB","1505","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y71"
"MOBILE","Vivo","vivo","Vivo Y71","vivo-y71","32 GB","4 GB","1687","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y71"
"MOBILE","Vivo","vivo","Vivo Y71i","vivo-y71i","16 GB","2 GB","1303","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y71i"
"MOBILE","Vivo","vivo","Vivo Y72 5G","vivo-y72-5g","128 GB","8 GB","7838","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y72-5g"
"MOBILE","Vivo","vivo","Vivo Y73","vivo-y73","128 GB","8 GB","6121","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y73"
"MOBILE","Vivo","vivo","Vivo Y75","vivo-y75","128 GB","8 GB","6070","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y75"
"MOBILE","Vivo","vivo","Vivo Y75 5G","vivo-y75-5g","128 GB","8 GB","7908","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y75-5g"
"MOBILE","Vivo","vivo","Vivo Y81","vivo-y81","32 GB","3 GB","1798","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y81"
"MOBILE","Vivo","vivo","Vivo Y81","vivo-y81","32 GB","4 GB","2101","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y81"
"MOBILE","Vivo","vivo","Vivo Y81i","vivo-y81i","16 GB","2 GB","1303","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y81i"
"MOBILE","Vivo","vivo","Vivo Y83","vivo-y83","32 GB","4 GB","2283","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y83"
"MOBILE","Vivo","vivo","Vivo Y83 Pro","vivo-y83-pro","64 GB","4 GB","2676","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y83-pro"
"MOBILE","Vivo","vivo","Vivo Y90","vivo-y90","16 GB","2 GB","2030","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y90"
"MOBILE","Vivo","vivo","Vivo Y91","vivo-y91","32 GB","2 GB","2101","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y91"
"MOBILE","Vivo","vivo","Vivo Y91","vivo-y91","32 GB","3 GB","2313","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y91"
"MOBILE","Vivo","vivo","Vivo Y91i","vivo-y91i","16 GB","2 GB","1606","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y91i"
"MOBILE","Vivo","vivo","Vivo Y91i","vivo-y91i","32 GB","2 GB","1848","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y91i"
"MOBILE","Vivo","vivo","Vivo Y91i","vivo-y91i","32 GB","3 GB","2000","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y91i"
"MOBILE","Vivo","vivo","Vivo Y93","vivo-y93","32 GB","4 GB","2525","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y93"
"MOBILE","Vivo","vivo","Vivo Y93","vivo-y93","64 GB","3 GB","2555","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y93"
"MOBILE","Vivo","vivo","Vivo Y95","vivo-y95","64 GB","4 GB","3141","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-y95"
"MOBILE","Vivo","vivo","Vivo Z1 Pro","vivo-z1-pro","128 GB","6 GB","3636","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-z1-pro"
"MOBILE","Vivo","vivo","Vivo Z1 Pro","vivo-z1-pro","128 GB","8 GB","3979","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-z1-pro"
"MOBILE","Vivo","vivo","Vivo Z1 Pro","vivo-z1-pro","64 GB","4 GB","3424","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-z1-pro"
"MOBILE","Vivo","vivo","Vivo Z1 Pro","vivo-z1-pro","64 GB","6 GB","3484","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-z1-pro"
"MOBILE","Vivo","vivo","Vivo Z10","vivo-z10","32 GB","4 GB","2525","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-z10"
"MOBILE","Vivo","vivo","Vivo Z1x","vivo-z1x","128 GB","4 GB","3788","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-z1x"
"MOBILE","Vivo","vivo","Vivo Z1x","vivo-z1x","128 GB","6 GB","4131","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-z1x"
"MOBILE","Vivo","vivo","Vivo Z1x","vivo-z1x","128 GB","8 GB","4363","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-z1x"
"MOBILE","Vivo","vivo","Vivo Z1x","vivo-z1x","64 GB","6 GB","3979","NO","YES","https://www.cashall.in/api/v1/catalog/image/vivo-z1x"
"MOBILE","Xiaomi","xiaomi","Mi 10T Pro","mi-10t-pro","128 GB","8 GB","7726","NO","YES","https://www.cashall.in/api/v1/catalog/image/mi-10t-pro"
"MOBILE","Xiaomi","xiaomi","Mi 11 Ultra","mi-11-ultra","256 GB","12 GB","17544","NO","YES","https://www.cashall.in/api/v1/catalog/image/mi-11-ultra"
"MOBILE","Xiaomi","xiaomi","Mi Mix 2","mi-mix-2","128 GB","6 GB","2868","NO","YES","https://www.cashall.in/api/v1/catalog/image/mi-mix-2"
"MOBILE","Xiaomi","xiaomi","Redmi 8","redmi-8","64 GB","4 GB","3484","NO","YES","https://www.cashall.in/api/v1/catalog/image/redmi-8"
"MOBILE","Xiaomi","xiaomi","Redmi Y1 Lite","redmi-y1-lite","16 GB","2 GB","1071","NO","YES","https://www.cashall.in/api/v1/catalog/image/redmi-y1-lite"
"MOBILE","Xiaomi","xiaomi","Xiaomi 14","xiaomi-14","128 GB","8 GB","27482","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-14"
"MOBILE","Xiaomi","xiaomi","Xiaomi 14 CIVI","xiaomi-14-civi","256 GB","8 GB","18988","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-14-civi"
"MOBILE","Xiaomi","xiaomi","Xiaomi 14 CIVI","xiaomi-14-civi","512 GB","12 GB","19644","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-14-civi"
"MOBILE","Xiaomi","xiaomi","Xiaomi Black Shark 2","xiaomi-black-shark-2","128 GB","6 GB","5050","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-black-shark-2"
"MOBILE","Xiaomi","xiaomi","Xiaomi Black Shark 2","xiaomi-black-shark-2","256 GB","12 GB","5929","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-black-shark-2"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi 10i","xiaomi-mi-10i","128 GB","6 GB","7726","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-10i"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi 10i","xiaomi-mi-10i","128 GB","8 GB","7989","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-10i"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi 10i","xiaomi-mi-10i","64 GB","6 GB","6868","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-10i"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi 10T","xiaomi-mi-10t","128 GB","6 GB","7413","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-10t"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi 10T","xiaomi-mi-10t","128 GB","8 GB","7737","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-10t"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi 11 Lite","xiaomi-mi-11-lite","128 GB","6 GB","5787","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-11-lite"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi 11 Lite","xiaomi-mi-11-lite","128 GB","8 GB","6121","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-11-lite"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi 11X","xiaomi-mi-11x","128 GB","6 GB","7817","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-11x"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi 11X","xiaomi-mi-11x","128 GB","8 GB","8302","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-11x"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi 11X Pro","xiaomi-mi-11x-pro","128 GB","","7878","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-11x-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi 11X Pro","xiaomi-mi-11x-pro","256 GB","","8494","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-11x-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi A2","xiaomi-mi-a2","128 GB","6 GB","2868","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-a2"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi A2","xiaomi-mi-a2","64 GB","4 GB","2565","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-a2"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi A3","xiaomi-mi-a3","128 GB","6 GB","4394","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-a3"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi A3","xiaomi-mi-a3","64 GB","4 GB","4070","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-a3"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi Max 2","xiaomi-mi-max-2","128 GB","","2313","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-max-2"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi Max 2","xiaomi-mi-max-2","32 GB","","1717","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-max-2"
"MOBILE","Xiaomi","xiaomi","Xiaomi Mi Max 2","xiaomi-mi-max-2","64 GB","","1909","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-mi-max-2"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 10 Power","xiaomi-redmi-10-power","128 GB","8 GB","5353","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-10-power"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 10 Power","xiaomi-redmi-10-power","128 GB","6 GB","5353","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-10-power"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 12 5G","xiaomi-redmi-12-5g","128 GB","4 GB","8080","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-12-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 12 5G","xiaomi-redmi-12-5g","128 GB","6 GB","9161","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-12-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 12 5G","xiaomi-redmi-12-5g","256 GB","8 GB","10221","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-12-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 13C 5G","xiaomi-redmi-13c-5g","128 GB","4 GB","7757","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-13c-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 13C 5G","xiaomi-redmi-13c-5g","128 GB","6 GB","8019","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-13c-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 13C 5G","xiaomi-redmi-13c-5g","256 GB","8 GB","8504","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-13c-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 5","xiaomi-redmi-5","16 GB","2 GB","1727","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-5"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 5","xiaomi-redmi-5","32 GB","3 GB","1798","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-5"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 5","xiaomi-redmi-5","64 GB","4 GB","2151","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-5"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 5A","xiaomi-redmi-5a","16 GB","2 GB","1222","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-5a"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 5A","xiaomi-redmi-5a","32 GB","3 GB","1374","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-5a"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 6","xiaomi-redmi-6","32 GB","","1838","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-6"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 6","xiaomi-redmi-6","64 GB","","1919","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-6"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 6 pro","xiaomi-redmi-6-pro","32 GB","3 GB","2192","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-6-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 6 pro","xiaomi-redmi-6-pro","64 GB","4 GB","2333","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-6-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 6A","xiaomi-redmi-6a","16 GB","","1454","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-6a"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 6A","xiaomi-redmi-6a","32 GB","","1606","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-6a"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 7","xiaomi-redmi-7","16 GB","2 GB","2444","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-7"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 7","xiaomi-redmi-7","32 GB","2 GB","2525","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-7"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 7","xiaomi-redmi-7","32 GB","3 GB","2596","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-7"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 7","xiaomi-redmi-7","64 GB","3 GB","2788","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-7"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 7A","xiaomi-redmi-7a","16 GB","2 GB","1475","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-7a"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 7A","xiaomi-redmi-7a","32 GB","3 GB","1757","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-7a"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 7A","xiaomi-redmi-7a","32 GB","2 GB","1626","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-7a"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 8A","xiaomi-redmi-8a","32 GB","2 GB","2374","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-8a"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 8A","xiaomi-redmi-8a","32 GB","3 GB","2485","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-8a"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 8A Dual","xiaomi-redmi-8a-dual","32 GB","2 GB","2808","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-8a-dual"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 8A Dual","xiaomi-redmi-8a-dual","32 GB","3 GB","2909","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-8a-dual"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 8A Dual","xiaomi-redmi-8a-dual","64 GB","3 GB","3141","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-8a-dual"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 9","xiaomi-redmi-9","128 GB","","3596","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-9"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 9","xiaomi-redmi-9","64 GB","","3212","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-9"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 9 Power","xiaomi-redmi-9-power","128 GB","4 GB","3919","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-9-power"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 9 Power","xiaomi-redmi-9-power","128 GB","6 GB","4272","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-9-power"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 9 Power","xiaomi-redmi-9-power","64 GB","4 GB","3676","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-9-power"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 9 Prime","xiaomi-redmi-9-prime","128 GB","","3939","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-9-prime"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 9 Prime","xiaomi-redmi-9-prime","64 GB","","3777","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-9-prime"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 9A","xiaomi-redmi-9a","32 GB","2 GB","2828","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-9a"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 9A","xiaomi-redmi-9a","32 GB","3 GB","3101","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-9a"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 9i","xiaomi-redmi-9i","128 GB","","3454","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-9i"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi 9i","xiaomi-redmi-9i","64 GB","","3171","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-9i"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Go","xiaomi-redmi-go","16 GB","","1071","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-go"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Go","xiaomi-redmi-go","8 GB","","919","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-go"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi K20","xiaomi-redmi-k20","128 GB","","5090","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-k20"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi K20","xiaomi-redmi-k20","64 GB","","4747","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-k20"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi K20 Pro","xiaomi-redmi-k20-pro","128 GB","6 GB","5969","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-k20-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi K20 Pro","xiaomi-redmi-k20-pro","256 GB","8 GB","6323","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-k20-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 10","xiaomi-redmi-note-10","128 GB","6 GB","5070","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-10"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 10","xiaomi-redmi-note-10","64 GB","4 GB","4515","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-10"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 10 Pro","xiaomi-redmi-note-10-pro","128 GB","6 GB","5414","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-10-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 10 Pro","xiaomi-redmi-note-10-pro","128 GB","8 GB","5999","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-10-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 10 Pro","xiaomi-redmi-note-10-pro","64 GB","6 GB","4585","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-10-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 10 Pro Max","xiaomi-redmi-note-10-pro-max","128 GB","6 GB","5848","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-10-pro-max"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 10 Pro Max","xiaomi-redmi-note-10-pro-max","128 GB","8 GB","6383","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-10-pro-max"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 10 Pro Max","xiaomi-redmi-note-10-pro-max","64 GB","6 GB","5050","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-10-pro-max"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 12 5G","xiaomi-redmi-note-12-5g","128 GB","4 GB","8807","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-12-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 12 5G","xiaomi-redmi-note-12-5g","128 GB","6 GB","9353","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-12-5g"
